id,lead_code,suggested_action,TARGET,total_due,dpd_bucket,state
76188,LDSMFG_176187,ACTION_HUMAN_CALL,0.37,34698,60-90,Tamil Nadu
76189,LDSMFG_176188,ACTION_FIELD,0.37,318263,60-90,Maharashtra
76190,LDSMFG_176189,ACTION_FIELD,0.47,473196,30-60,Tamil Nadu
76191,LDSMFG_176190,ACTION_BOT,0.56,473196,180+,Karnataka
76192,LDSMFG_176191,ACTION_HUMAN_CALL,0.67,65393,30-60,Karnataka
76193,LDSMFG_176192,ACTION_FIELD,0.31,10080,30-60,UP
76194,LDSMFG_176193,ACTION_HUMAN_CALL,0.48,238814,30-60,Maharashtra
76195,LDSMFG_176194,ACTION_HUMAN_CALL,0.82,69652,30-60,Maharashtra
76196,LDSMFG_176195,ACTION_BOT,0.23,73664,30-60,Delhi
76197,LDSMFG_176196,ACTION_HUMAN_CALL,0.57,125023,180+,Tamil Nadu
76198,LDSMFG_176197,ACTION_FIELD,0.33,67577,180+,Delhi
76199,LDSMFG_176198,ACTION_DIGITAL,0.54,158278,90-180,Karnataka
76200,LDSMFG_176199,ACTION_HUMAN_CALL,0.22,428666,30-60,Maharashtra
76201,LDSMFG_176200,ACTION_FIELD,0.45,83117,30-60,Delhi
76202,LDSMFG_176201,ACTION_FIELD,0.4,381634,90-180,Karnataka
76203,LDSMFG_176202,ACTION_FIELD,0.38,127907,30-60,Delhi
76204,LDSMFG_176203,ACTION_FIELD,0.38,49569,30-60,Delhi
76205,LDSMFG_176204,ACTION_FIELD,0.32,14811,30-60,Tamil Nadu
76206,LDSMFG_176205,ACTION_DIGITAL,0.82,229090,180+,Maharashtra
76207,LDSMFG_176206,ACTION_BOT,0.3,186568,30-60,UP
76208,LDSMFG_176207,ACTION_BOT,0.25,82641,60-90,UP
76209,LDSMFG_176208,ACTION_BOT,0.15,361041,90-180,Tamil Nadu
76210,LDSMFG_176209,ACTION_BOT,0.41,91588,30-60,Maharashtra
76211,LDSMFG_176210,ACTION_BOT,0.34,410176,30-60,Maharashtra
76212,LDSMFG_176211,ACTION_DIGITAL,0.59,393853,30-60,Karnataka
76213,LDSMFG_176212,ACTION_FIELD,0.34,192904,60-90,Maharashtra
76214,LDSMFG_176213,ACTION_FIELD,0.51,358183,30-60,Karnataka
76215,LDSMFG_176214,ACTION_DIGITAL,0.28,23162,60-90,Maharashtra
76216,LDSMFG_176215,ACTION_HUMAN_CALL,0.18,204711,30-60,Karnataka
76217,LDSMFG_176216,ACTION_HUMAN_CALL,0.44,436850,90-180,Delhi
76218,LDSMFG_176217,ACTION_HUMAN_CALL,0.45,10530,60-90,Tamil Nadu
76219,LDSMFG_176218,ACTION_BOT,0.25,490772,30-60,Delhi
76220,LDSMFG_176219,ACTION_BOT,0.24,204696,90-180,Karnataka
76221,LDSMFG_176220,ACTION_DIGITAL,0.27,389923,30-60,Delhi
76222,LDSMFG_176221,ACTION_HUMAN_CALL,0.52,28128,60-90,Maharashtra
76223,LDSMFG_176222,ACTION_DIGITAL,0.64,337851,30-60,Karnataka
76224,LDSMFG_176223,ACTION_FIELD,0.37,402681,30-60,UP
76225,LDSMFG_176224,ACTION_FIELD,0.64,357419,30-60,UP
76226,LDSMFG_176225,ACTION_FIELD,0.71,297142,30-60,Karnataka
76227,LDSMFG_176226,ACTION_DIGITAL,0.49,240969,180+,Delhi
76228,LDSMFG_176227,ACTION_BOT,0.08,492327,30-60,Maharashtra
76229,LDSMFG_176228,ACTION_HUMAN_CALL,0.57,486823,30-60,Tamil Nadu
76230,LDSMFG_176229,ACTION_DIGITAL,0.58,294477,180+,Maharashtra
76231,LDSMFG_176230,ACTION_FIELD,0.39,229757,30-60,Karnataka
76232,LDSMFG_176231,ACTION_BOT,0.22,333030,90-180,Tamil Nadu
76233,LDSMFG_176232,ACTION_BOT,0.38,11522,90-180,Maharashtra
76234,LDSMFG_176233,ACTION_FIELD,0.37,444734,30-60,Tamil Nadu
76235,LDSMFG_176234,ACTION_FIELD,0.37,103504,60-90,Delhi
76236,LDSMFG_176235,ACTION_FIELD,0.46,356338,30-60,Delhi
76237,LDSMFG_176236,ACTION_DIGITAL,0.67,302464,30-60,Tamil Nadu
76238,LDSMFG_176237,ACTION_BOT,0.12,454523,90-180,Delhi
76239,LDSMFG_176238,ACTION_FIELD,0.32,209159,90-180,Delhi
76240,LDSMFG_176239,ACTION_DIGITAL,0.52,447191,30-60,Maharashtra
76241,LDSMFG_176240,ACTION_HUMAN_CALL,0.14,115424,30-60,Tamil Nadu
76242,LDSMFG_176241,ACTION_HUMAN_CALL,0.72,381103,60-90,Maharashtra
76243,LDSMFG_176242,ACTION_DIGITAL,0.33,432035,30-60,Karnataka
76244,LDSMFG_176243,ACTION_DIGITAL,0.62,492760,90-180,Delhi
76245,LDSMFG_176244,ACTION_DIGITAL,0.76,62630,60-90,Tamil Nadu
76246,LDSMFG_176245,ACTION_BOT,0.16,212478,30-60,Karnataka
76247,LDSMFG_176246,ACTION_BOT,0.49,61662,30-60,UP
76248,LDSMFG_176247,ACTION_BOT,0.41,380449,60-90,Maharashtra
76249,LDSMFG_176248,ACTION_HUMAN_CALL,0.46,113291,90-180,Delhi
76250,LDSMFG_176249,ACTION_FIELD,0.44,401774,60-90,Delhi
76251,LDSMFG_176250,ACTION_HUMAN_CALL,0.53,199154,30-60,UP
76252,LDSMFG_176251,ACTION_FIELD,0.73,462978,60-90,Maharashtra
76253,LDSMFG_176252,ACTION_BOT,0.19,264434,30-60,Karnataka
76254,LDSMFG_176253,ACTION_HUMAN_CALL,0.84,340978,60-90,Karnataka
76255,LDSMFG_176254,ACTION_DIGITAL,0.39,449921,30-60,UP
76256,LDSMFG_176255,ACTION_BOT,0.37,8513,30-60,Delhi
76257,LDSMFG_176256,ACTION_BOT,0.12,407676,90-180,Karnataka
76258,LDSMFG_176257,ACTION_BOT,0.18,453590,60-90,UP
76259,LDSMFG_176258,ACTION_HUMAN_CALL,0.55,423532,60-90,Delhi
76260,LDSMFG_176259,ACTION_DIGITAL,0.57,471405,180+,Tamil Nadu
76261,LDSMFG_176260,ACTION_DIGITAL,0.87,201630,30-60,Tamil Nadu
76262,LDSMFG_176261,ACTION_BOT,0.34,118860,180+,UP
76263,LDSMFG_176262,ACTION_FIELD,0.34,54512,90-180,Maharashtra
76264,LDSMFG_176263,ACTION_FIELD,0.41,33669,60-90,Delhi
76265,LDSMFG_176264,ACTION_BOT,0.71,370243,60-90,Tamil Nadu
76266,LDSMFG_176265,ACTION_BOT,0.32,366898,30-60,Delhi
76267,LDSMFG_176266,ACTION_HUMAN_CALL,0.25,324704,30-60,Maharashtra
76268,LDSMFG_176267,ACTION_FIELD,0.41,36709,60-90,Karnataka
76269,LDSMFG_176268,ACTION_BOT,0.35,463486,30-60,Delhi
76270,LDSMFG_176269,ACTION_DIGITAL,0.51,354849,180+,Maharashtra
76271,LDSMFG_176270,ACTION_BOT,0.05,237130,30-60,Karnataka
76272,LDSMFG_176271,ACTION_HUMAN_CALL,0.97,22011,30-60,Karnataka
76273,LDSMFG_176272,ACTION_BOT,0.2,24651,180+,Delhi
76274,LDSMFG_176273,ACTION_FIELD,0.41,5566,30-60,Delhi
76275,LDSMFG_176274,ACTION_HUMAN_CALL,0.35,303670,60-90,Delhi
76276,LDSMFG_176275,ACTION_DIGITAL,0.75,245058,90-180,Delhi
76277,LDSMFG_176276,ACTION_FIELD,0.33,269164,30-60,Tamil Nadu
76278,LDSMFG_176277,ACTION_BOT,0.32,74066,90-180,Karnataka
76279,LDSMFG_176278,ACTION_FIELD,0.39,286034,30-60,Delhi
76280,LDSMFG_176279,ACTION_FIELD,0.41,213355,180+,Delhi
76281,LDSMFG_176280,ACTION_FIELD,0.44,343063,60-90,UP
76282,LDSMFG_176281,ACTION_HUMAN_CALL,0.8,48882,30-60,Delhi
76283,LDSMFG_176282,ACTION_DIGITAL,0.56,30304,30-60,UP
76284,LDSMFG_176283,ACTION_HUMAN_CALL,0.01,385160,60-90,Tamil Nadu
76285,LDSMFG_176284,ACTION_DIGITAL,0.24,314886,60-90,Maharashtra
76286,LDSMFG_176285,ACTION_DIGITAL,0.49,218465,60-90,UP
76287,LDSMFG_176286,ACTION_BOT,0.53,67124,180+,Tamil Nadu
76288,LDSMFG_176287,ACTION_BOT,0.37,169445,30-60,UP
76289,LDSMFG_176288,ACTION_BOT,0.18,134925,60-90,Karnataka
76290,LDSMFG_176289,ACTION_BOT,0.26,96354,30-60,Karnataka
76291,LDSMFG_176290,ACTION_FIELD,0.44,43451,60-90,UP
76292,LDSMFG_176291,ACTION_BOT,0.1,57754,90-180,Karnataka
76293,LDSMFG_176292,ACTION_HUMAN_CALL,0.16,411885,90-180,Maharashtra
76294,LDSMFG_176293,ACTION_BOT,0.38,209012,60-90,Maharashtra
76295,LDSMFG_176294,ACTION_HUMAN_CALL,0.08,25754,90-180,Tamil Nadu
76296,LDSMFG_176295,ACTION_BOT,0.57,129779,180+,Delhi
76297,LDSMFG_176296,ACTION_DIGITAL,0.23,107047,60-90,Maharashtra
76298,LDSMFG_176297,ACTION_HUMAN_CALL,0.24,403063,30-60,UP
76299,LDSMFG_176298,ACTION_BOT,0.45,86472,60-90,Maharashtra
76300,LDSMFG_176299,ACTION_HUMAN_CALL,0.5,244832,180+,Karnataka
76301,LDSMFG_176300,ACTION_BOT,0.22,305590,30-60,Karnataka
76302,LDSMFG_176301,ACTION_HUMAN_CALL,0.38,364820,30-60,Maharashtra
76303,LDSMFG_176302,ACTION_DIGITAL,0.28,65489,60-90,UP
76304,LDSMFG_176303,ACTION_BOT,0.06,240473,180+,Tamil Nadu
76305,LDSMFG_176304,ACTION_HUMAN_CALL,0.34,120363,90-180,Maharashtra
76306,LDSMFG_176305,ACTION_HUMAN_CALL,0.14,336733,30-60,Delhi
76307,LDSMFG_176306,ACTION_HUMAN_CALL,0.21,464461,90-180,Maharashtra
76308,LDSMFG_176307,ACTION_FIELD,0.72,136994,30-60,Delhi
76309,LDSMFG_176308,ACTION_BOT,0.4,237775,60-90,Karnataka
76310,LDSMFG_176309,ACTION_HUMAN_CALL,0.18,103711,30-60,Maharashtra
76311,LDSMFG_176310,ACTION_HUMAN_CALL,0.54,317405,60-90,UP
76312,LDSMFG_176311,ACTION_BOT,0.43,172432,90-180,Maharashtra
76313,LDSMFG_176312,ACTION_BOT,0.11,411006,30-60,UP
76314,LDSMFG_176313,ACTION_DIGITAL,0.27,490116,90-180,Karnataka
76315,LDSMFG_176314,ACTION_DIGITAL,0.76,150639,30-60,Maharashtra
76316,LDSMFG_176315,ACTION_FIELD,0.3,287487,30-60,Maharashtra
76317,LDSMFG_176316,ACTION_HUMAN_CALL,0.49,191865,180+,Tamil Nadu
76318,LDSMFG_176317,ACTION_FIELD,0.79,167214,60-90,UP
76319,LDSMFG_176318,ACTION_BOT,0.5,268634,90-180,Maharashtra
76320,LDSMFG_176319,ACTION_FIELD,0.37,216190,60-90,Karnataka
76321,LDSMFG_176320,ACTION_HUMAN_CALL,0.71,133369,60-90,Delhi
76322,LDSMFG_176321,ACTION_HUMAN_CALL,0.6,65928,60-90,Tamil Nadu
76323,LDSMFG_176322,ACTION_HUMAN_CALL,0.5,164498,60-90,Tamil Nadu
76324,LDSMFG_176323,ACTION_FIELD,0.41,123888,90-180,Delhi
76325,LDSMFG_176324,ACTION_DIGITAL,0.32,88401,60-90,UP
76326,LDSMFG_176325,ACTION_HUMAN_CALL,0.33,432264,90-180,Tamil Nadu
76327,LDSMFG_176326,ACTION_FIELD,0.39,183650,60-90,Maharashtra
76328,LDSMFG_176327,ACTION_FIELD,0.47,231896,180+,Karnataka
76329,LDSMFG_176328,ACTION_BOT,0.0,365058,30-60,Tamil Nadu
76330,LDSMFG_176329,ACTION_FIELD,0.32,167795,30-60,Delhi
76331,LDSMFG_176330,ACTION_HUMAN_CALL,0.13,283322,30-60,Karnataka
76332,LDSMFG_176331,ACTION_FIELD,0.42,133272,30-60,Maharashtra
76333,LDSMFG_176332,ACTION_HUMAN_CALL,0.83,197358,30-60,Delhi
76334,LDSMFG_176333,ACTION_HUMAN_CALL,0.75,42622,60-90,Maharashtra
76335,LDSMFG_176334,ACTION_BOT,0.4,46834,30-60,Delhi
76336,LDSMFG_176335,ACTION_FIELD,0.43,144127,60-90,Delhi
76337,LDSMFG_176336,ACTION_BOT,0.32,397385,180+,UP
76338,LDSMFG_176337,ACTION_HUMAN_CALL,0.59,422903,30-60,Karnataka
76339,LDSMFG_176338,ACTION_FIELD,0.33,191390,60-90,Maharashtra
76340,LDSMFG_176339,ACTION_HUMAN_CALL,0.6,438064,30-60,Maharashtra
76341,LDSMFG_176340,ACTION_DIGITAL,0.43,176901,30-60,Karnataka
76342,LDSMFG_176341,ACTION_FIELD,0.45,109762,90-180,Karnataka
76343,LDSMFG_176342,ACTION_DIGITAL,0.85,78929,60-90,Maharashtra
76344,LDSMFG_176343,ACTION_HUMAN_CALL,0.67,86396,30-60,Karnataka
76345,LDSMFG_176344,ACTION_DIGITAL,0.14,263665,60-90,Maharashtra
76346,LDSMFG_176345,ACTION_DIGITAL,0.35,179685,180+,Delhi
76347,LDSMFG_176346,ACTION_BOT,0.15,259946,90-180,UP
76348,LDSMFG_176347,ACTION_FIELD,0.72,132000,60-90,Delhi
76349,LDSMFG_176348,ACTION_FIELD,0.39,484888,180+,Tamil Nadu
76350,LDSMFG_176349,ACTION_HUMAN_CALL,0.5,88451,90-180,Karnataka
76351,LDSMFG_176350,ACTION_BOT,0.3,145653,60-90,Tamil Nadu
76352,LDSMFG_176351,ACTION_DIGITAL,0.47,86617,60-90,Karnataka
76353,LDSMFG_176352,ACTION_DIGITAL,0.24,350681,180+,Karnataka
76354,LDSMFG_176353,ACTION_HUMAN_CALL,0.56,50101,30-60,UP
76355,LDSMFG_176354,ACTION_DIGITAL,0.46,29940,30-60,Tamil Nadu
76356,LDSMFG_176355,ACTION_DIGITAL,0.61,73907,60-90,Delhi
76357,LDSMFG_176356,ACTION_BOT,0.49,16016,30-60,Karnataka
76358,LDSMFG_176357,ACTION_BOT,0.31,421159,30-60,UP
76359,LDSMFG_176358,ACTION_FIELD,0.46,59617,60-90,Maharashtra
76360,LDSMFG_176359,ACTION_FIELD,0.7,88292,60-90,UP
76361,LDSMFG_176360,ACTION_DIGITAL,0.29,474801,60-90,Tamil Nadu
76362,LDSMFG_176361,ACTION_HUMAN_CALL,0.18,7237,60-90,Maharashtra
76363,LDSMFG_176362,ACTION_HUMAN_CALL,0.38,368922,90-180,Tamil Nadu
76364,LDSMFG_176363,ACTION_HUMAN_CALL,0.45,332407,90-180,Tamil Nadu
76365,LDSMFG_176364,ACTION_BOT,0.5,468196,30-60,Maharashtra
76366,LDSMFG_176365,ACTION_DIGITAL,0.6,287996,30-60,Delhi
76367,LDSMFG_176366,ACTION_DIGITAL,0.73,403974,30-60,Maharashtra
76368,LDSMFG_176367,ACTION_HUMAN_CALL,0.47,442538,90-180,Maharashtra
76369,LDSMFG_176368,ACTION_DIGITAL,0.8,312147,30-60,Maharashtra
76370,LDSMFG_176369,ACTION_DIGITAL,0.66,90895,180+,Tamil Nadu
76371,LDSMFG_176370,ACTION_BOT,0.18,276320,90-180,Maharashtra
76372,LDSMFG_176371,ACTION_FIELD,0.35,34658,60-90,Delhi
76373,LDSMFG_176372,ACTION_BOT,0.19,392182,30-60,Tamil Nadu
76374,LDSMFG_176373,ACTION_BOT,0.24,141746,30-60,Tamil Nadu
76375,LDSMFG_176374,ACTION_DIGITAL,0.67,416126,60-90,Maharashtra
76376,LDSMFG_176375,ACTION_BOT,0.73,295092,30-60,UP
76377,LDSMFG_176376,ACTION_DIGITAL,0.49,454157,30-60,Delhi
76378,LDSMFG_176377,ACTION_BOT,0.4,464788,30-60,Maharashtra
76379,LDSMFG_176378,ACTION_FIELD,0.46,32749,30-60,Karnataka
76380,LDSMFG_176379,ACTION_FIELD,0.44,260941,60-90,Tamil Nadu
76381,LDSMFG_176380,ACTION_FIELD,0.43,97356,30-60,UP
76382,LDSMFG_176381,ACTION_FIELD,0.4,133390,30-60,Tamil Nadu
76383,LDSMFG_176382,ACTION_HUMAN_CALL,0.51,293822,180+,Tamil Nadu
76384,LDSMFG_176383,ACTION_BOT,0.7,465982,30-60,Maharashtra
76385,LDSMFG_176384,ACTION_BOT,0.29,153498,180+,Delhi
76386,LDSMFG_176385,ACTION_HUMAN_CALL,0.1,312562,30-60,Delhi
76387,LDSMFG_176386,ACTION_FIELD,0.74,438925,90-180,Delhi
76388,LDSMFG_176387,ACTION_FIELD,0.51,130400,60-90,Delhi
76389,LDSMFG_176388,ACTION_DIGITAL,0.18,164752,60-90,UP
76390,LDSMFG_176389,ACTION_FIELD,0.43,376347,60-90,Tamil Nadu
76391,LDSMFG_176390,ACTION_HUMAN_CALL,0.36,142240,60-90,UP
76392,LDSMFG_176391,ACTION_HUMAN_CALL,0.66,497849,90-180,Delhi
76393,LDSMFG_176392,ACTION_BOT,0.2,205263,30-60,Karnataka
76394,LDSMFG_176393,ACTION_DIGITAL,0.75,239929,30-60,UP
76395,LDSMFG_176394,ACTION_BOT,0.73,445292,60-90,UP
76396,LDSMFG_176395,ACTION_BOT,0.48,108845,180+,UP
76397,LDSMFG_176396,ACTION_BOT,0.53,107209,30-60,Tamil Nadu
76398,LDSMFG_176397,ACTION_BOT,0.14,268224,30-60,Karnataka
76399,LDSMFG_176398,ACTION_BOT,0.61,82333,90-180,Delhi
76400,LDSMFG_176399,ACTION_HUMAN_CALL,0.31,186047,180+,Karnataka
76401,LDSMFG_176400,ACTION_FIELD,0.77,385451,90-180,Maharashtra
76402,LDSMFG_176401,ACTION_FIELD,0.43,303162,180+,UP
76403,LDSMFG_176402,ACTION_BOT,0.53,203723,60-90,Delhi
76404,LDSMFG_176403,ACTION_DIGITAL,0.59,352631,90-180,Karnataka
76405,LDSMFG_176404,ACTION_FIELD,0.39,108424,90-180,Maharashtra
76406,LDSMFG_176405,ACTION_BOT,0.41,78775,60-90,UP
76407,LDSMFG_176406,ACTION_DIGITAL,0.5,219432,30-60,Maharashtra
76408,LDSMFG_176407,ACTION_BOT,0.33,279071,30-60,UP
76409,LDSMFG_176408,ACTION_HUMAN_CALL,0.27,268088,180+,Tamil Nadu
76410,LDSMFG_176409,ACTION_DIGITAL,0.68,57420,30-60,Tamil Nadu
76411,LDSMFG_176410,ACTION_DIGITAL,0.6,24503,30-60,Karnataka
76412,LDSMFG_176411,ACTION_FIELD,0.37,420672,90-180,Tamil Nadu
76413,LDSMFG_176412,ACTION_HUMAN_CALL,0.13,277319,30-60,Delhi
76414,LDSMFG_176413,ACTION_FIELD,0.68,161002,30-60,Delhi
76415,LDSMFG_176414,ACTION_HUMAN_CALL,0.39,139377,30-60,Maharashtra
76416,LDSMFG_176415,ACTION_HUMAN_CALL,0.54,479097,30-60,Tamil Nadu
76417,LDSMFG_176416,ACTION_DIGITAL,0.68,132412,60-90,Karnataka
76418,LDSMFG_176417,ACTION_BOT,0.55,452163,30-60,Tamil Nadu
76419,LDSMFG_176418,ACTION_HUMAN_CALL,0.15,236293,30-60,UP
76420,LDSMFG_176419,ACTION_DIGITAL,0.7,306681,30-60,Maharashtra
76421,LDSMFG_176420,ACTION_HUMAN_CALL,0.14,115681,90-180,Tamil Nadu
76422,LDSMFG_176421,ACTION_DIGITAL,0.85,38136,30-60,Maharashtra
76423,LDSMFG_176422,ACTION_HUMAN_CALL,0.21,425778,60-90,Tamil Nadu
76424,LDSMFG_176423,ACTION_BOT,0.59,235568,30-60,Karnataka
76425,LDSMFG_176424,ACTION_HUMAN_CALL,0.65,443169,30-60,UP
76426,LDSMFG_176425,ACTION_BOT,0.17,474946,30-60,Tamil Nadu
76427,LDSMFG_176426,ACTION_DIGITAL,0.29,342768,60-90,Karnataka
76428,LDSMFG_176427,ACTION_BOT,0.24,225336,90-180,Delhi
76429,LDSMFG_176428,ACTION_DIGITAL,0.84,449915,60-90,Karnataka
76430,LDSMFG_176429,ACTION_DIGITAL,0.49,219545,30-60,Tamil Nadu
76431,LDSMFG_176430,ACTION_DIGITAL,0.74,417410,30-60,Maharashtra
76432,LDSMFG_176431,ACTION_BOT,0.56,85312,30-60,Delhi
76433,LDSMFG_176432,ACTION_DIGITAL,0.83,245600,30-60,Maharashtra
76434,LDSMFG_176433,ACTION_HUMAN_CALL,0.22,365559,60-90,Delhi
76435,LDSMFG_176434,ACTION_BOT,0.56,90992,30-60,Delhi
76436,LDSMFG_176435,ACTION_HUMAN_CALL,0.66,219055,60-90,Delhi
76437,LDSMFG_176436,ACTION_BOT,0.42,451565,30-60,Tamil Nadu
76438,LDSMFG_176437,ACTION_DIGITAL,0.38,497912,30-60,Karnataka
76439,LDSMFG_176438,ACTION_BOT,0.68,88117,90-180,Maharashtra
76440,LDSMFG_176439,ACTION_FIELD,0.28,66241,90-180,Delhi
76441,LDSMFG_176440,ACTION_BOT,0.34,234716,60-90,Tamil Nadu
76442,LDSMFG_176441,ACTION_DIGITAL,0.28,206623,30-60,UP
76443,LDSMFG_176442,ACTION_DIGITAL,0.42,133923,60-90,Maharashtra
76444,LDSMFG_176443,ACTION_FIELD,0.71,40629,30-60,Karnataka
76445,LDSMFG_176444,ACTION_BOT,0.48,181323,180+,Tamil Nadu
76446,LDSMFG_176445,ACTION_DIGITAL,0.79,18895,90-180,UP
76447,LDSMFG_176446,ACTION_BOT,0.44,456765,180+,Karnataka
76448,LDSMFG_176447,ACTION_BOT,0.56,250488,60-90,Karnataka
76449,LDSMFG_176448,ACTION_DIGITAL,0.35,494248,60-90,Maharashtra
76450,LDSMFG_176449,ACTION_BOT,0.56,397514,90-180,Tamil Nadu
76451,LDSMFG_176450,ACTION_FIELD,0.47,362488,60-90,Maharashtra
76452,LDSMFG_176451,ACTION_DIGITAL,0.37,326062,30-60,Tamil Nadu
76453,LDSMFG_176452,ACTION_DIGITAL,0.72,148864,60-90,Maharashtra
76454,LDSMFG_176453,ACTION_HUMAN_CALL,0.66,330550,30-60,Karnataka
76455,LDSMFG_176454,ACTION_DIGITAL,0.32,20430,90-180,Karnataka
76456,LDSMFG_176455,ACTION_BOT,0.03,44130,60-90,Delhi
76457,LDSMFG_176456,ACTION_BOT,0.4,178572,60-90,Tamil Nadu
76458,LDSMFG_176457,ACTION_BOT,0.21,395896,60-90,UP
76459,LDSMFG_176458,ACTION_BOT,0.21,470060,60-90,Delhi
76460,LDSMFG_176459,ACTION_BOT,0.26,74120,180+,Delhi
76461,LDSMFG_176460,ACTION_HUMAN_CALL,0.78,66397,30-60,Tamil Nadu
76462,LDSMFG_176461,ACTION_BOT,0.36,388356,60-90,Maharashtra
76463,LDSMFG_176462,ACTION_DIGITAL,0.53,59455,30-60,Karnataka
76464,LDSMFG_176463,ACTION_DIGITAL,0.52,56078,30-60,Karnataka
76465,LDSMFG_176464,ACTION_BOT,0.24,36088,30-60,Maharashtra
76466,LDSMFG_176465,ACTION_FIELD,0.33,205127,90-180,Tamil Nadu
76467,LDSMFG_176466,ACTION_DIGITAL,0.32,248719,30-60,Maharashtra
76468,LDSMFG_176467,ACTION_FIELD,0.76,242163,60-90,Delhi
76469,LDSMFG_176468,ACTION_FIELD,0.39,407813,180+,Delhi
76470,LDSMFG_176469,ACTION_DIGITAL,0.62,7013,90-180,Karnataka
76471,LDSMFG_176470,ACTION_FIELD,0.45,234823,30-60,Karnataka
76472,LDSMFG_176471,ACTION_HUMAN_CALL,0.75,88640,60-90,Delhi
76473,LDSMFG_176472,ACTION_DIGITAL,0.88,98979,30-60,Karnataka
76474,LDSMFG_176473,ACTION_BOT,0.46,149537,30-60,Karnataka
76475,LDSMFG_176474,ACTION_FIELD,0.34,484229,180+,Delhi
76476,LDSMFG_176475,ACTION_DIGITAL,0.9,201641,90-180,UP
76477,LDSMFG_176476,ACTION_FIELD,0.42,120184,90-180,Maharashtra
76478,LDSMFG_176477,ACTION_FIELD,0.42,163559,30-60,Delhi
76479,LDSMFG_176478,ACTION_HUMAN_CALL,0.28,396189,30-60,Tamil Nadu
76480,LDSMFG_176479,ACTION_BOT,0.53,203011,30-60,UP
76481,LDSMFG_176480,ACTION_BOT,0.32,8219,30-60,Delhi
76482,LDSMFG_176481,ACTION_HUMAN_CALL,0.86,406293,30-60,Karnataka
76483,LDSMFG_176482,ACTION_DIGITAL,0.77,400926,90-180,Tamil Nadu
76484,LDSMFG_176483,ACTION_DIGITAL,0.4,424394,180+,UP
76485,LDSMFG_176484,ACTION_HUMAN_CALL,0.23,51994,180+,UP
76486,LDSMFG_176485,ACTION_DIGITAL,0.55,378325,30-60,Delhi
76487,LDSMFG_176486,ACTION_BOT,0.33,496239,30-60,Karnataka
76488,LDSMFG_176487,ACTION_FIELD,0.41,240046,30-60,Tamil Nadu
76489,LDSMFG_176488,ACTION_HUMAN_CALL,0.08,149036,30-60,Maharashtra
76490,LDSMFG_176489,ACTION_FIELD,0.7,223210,60-90,Maharashtra
76491,LDSMFG_176490,ACTION_FIELD,0.48,295432,90-180,Maharashtra
76492,LDSMFG_176491,ACTION_DIGITAL,0.75,35714,90-180,Delhi
76493,LDSMFG_176492,ACTION_BOT,0.2,270746,60-90,Karnataka
76494,LDSMFG_176493,ACTION_BOT,0.56,355168,30-60,Karnataka
76495,LDSMFG_176494,ACTION_DIGITAL,0.18,271240,30-60,UP
76496,LDSMFG_176495,ACTION_BOT,0.0,367782,60-90,Tamil Nadu
76497,LDSMFG_176496,ACTION_BOT,0.23,338796,90-180,Karnataka
76498,LDSMFG_176497,ACTION_BOT,0.45,217147,30-60,Maharashtra
76499,LDSMFG_176498,ACTION_HUMAN_CALL,0.39,296754,30-60,Tamil Nadu
76500,LDSMFG_176499,ACTION_HUMAN_CALL,0.41,71815,90-180,Karnataka
76501,LDSMFG_176500,ACTION_HUMAN_CALL,0.83,254005,30-60,Maharashtra
76502,LDSMFG_176501,ACTION_DIGITAL,0.38,108253,90-180,Tamil Nadu
76503,LDSMFG_176502,ACTION_HUMAN_CALL,0.58,332729,90-180,Maharashtra
76504,LDSMFG_176503,ACTION_DIGITAL,0.28,43419,90-180,Delhi
76505,LDSMFG_176504,ACTION_FIELD,0.37,490992,90-180,Maharashtra
76506,LDSMFG_176505,ACTION_DIGITAL,0.09,134213,30-60,Delhi
76507,LDSMFG_176506,ACTION_HUMAN_CALL,0.8,309878,60-90,Maharashtra
76508,LDSMFG_176507,ACTION_DIGITAL,0.53,126898,60-90,Delhi
76509,LDSMFG_176508,ACTION_FIELD,0.74,123276,60-90,Delhi
76510,LDSMFG_176509,ACTION_FIELD,0.46,238422,60-90,Karnataka
76511,LDSMFG_176510,ACTION_FIELD,0.37,265855,90-180,UP
76512,LDSMFG_176511,ACTION_DIGITAL,0.12,218057,60-90,Tamil Nadu
76513,LDSMFG_176512,ACTION_HUMAN_CALL,0.56,404755,90-180,Maharashtra
76514,LDSMFG_176513,ACTION_FIELD,0.38,288898,30-60,Tamil Nadu
76515,LDSMFG_176514,ACTION_HUMAN_CALL,0.73,271367,60-90,Maharashtra
76516,LDSMFG_176515,ACTION_FIELD,0.39,163392,60-90,Maharashtra
76517,LDSMFG_176516,ACTION_BOT,0.3,316483,30-60,UP
76518,LDSMFG_176517,ACTION_FIELD,0.35,141374,60-90,Tamil Nadu
76519,LDSMFG_176518,ACTION_DIGITAL,0.65,461262,180+,UP
76520,LDSMFG_176519,ACTION_HUMAN_CALL,0.65,378313,60-90,Delhi
76521,LDSMFG_176520,ACTION_HUMAN_CALL,0.7,361295,60-90,Karnataka
76522,LDSMFG_176521,ACTION_HUMAN_CALL,0.07,220880,90-180,Maharashtra
76523,LDSMFG_176522,ACTION_HUMAN_CALL,0.42,288385,30-60,Maharashtra
